id,key,value,type 
340905704,highway,trunk,regular
340905704,layer,1,regular
340905704,oneway,yes,regular
340909445,ref,S11,regular
340909445,name,乍嘉苏高速,regular
340909445,lanes,2,regular
340909445,oneway,yes,regular
340909445,highway,motorway,regular
340909445,en,Zhajiasu Expressway,name
341205382,highway,tertiary,regular
341371389,building,yes,regular
341462290,ref,S338,regular
341462290,layer,1,regular
341462290,bridge,yes,regular
341462290,oneway,yes,regular
341462290,highway,primary,regular
341733837,gauge,1435,regular
341733837,railway,rail,regular
341733837,service,yard,regular
341733837,voltage,25000,regular
341733837,frequency,50,regular
341733837,electrified,contact_line,regular
341779347,waterway,canal,regular
341998234,name,陇南路,regular
341998234,lanes,2,regular
341998234,layer,1,regular
341998234,bridge,yes,regular
341998234,oneway,yes,regular
341998234,highway,secondary,regular
341998234,en,Longnan Road,name
341998234,right,lane,cycleway
341998348,name,金昌西路,regular
341998348,oneway,yes,regular
341998348,highway,primary,regular
342076293,building,yes,regular
342230148,ref,G318,regular
342230148,name,沪青平公路,regular
342230148,oneway,yes,regular
342230148,source,Bing,regular
342230148,highway,primary,regular
342230148,en,Huqingping Highway,name
342230148,right,lane,cycleway
342230248,layer,1,regular
342230248,bridge,yes,regular
342230248,oneway,yes,regular
342230248,highway,tertiary,regular
342230248,right,lane,cycleway
342230360,layer,1,regular
342230360,bridge,yes,regular
342230360,source,GPS,regular
342230360,highway,unclassified,regular
342230460,oneway,yes,regular
342230460,highway,tertiary,regular
342230460,right,lane,cycleway
342233923,layer,1,regular
342233923,bridge,yes,regular
342233923,highway,unclassified,regular
342235634,highway,tertiary,regular
342241265,name,华盛达广场,regular
342241265,building,commercial,regular
342265153,layer,1,regular
342265153,bridge,yes,regular
342265153,highway,unclassified,regular
342265275,highway,unclassified,regular
342269409,waterway,canal,regular
342308496,highway,service,regular
342315674,building,yes,regular
342318403,highway,unclassified,regular
342318545,oneway,yes,regular
342318545,highway,secondary,regular
342532626,natural,water,regular
342532747,building,yes,regular
342666240,highway,tertiary,regular
342873928,oneway,yes,regular
342873928,highway,residential,regular
342967527,highway,footway,regular
343175605,highway,residential,regular
343216243,highway,tertiary,regular
343225327,barrier,wall,regular
343341826,highway,service,regular
343416694,highway,tertiary,regular
343460299,highway,path,regular
343460299,surface,dirt,regular
343551695,highway,unclassified,regular
343595089,highway,residential,regular
343603764,highway,residential,regular
343633478,highway,service,regular
343686421,highway,service,regular
343698503,name,南三公里,regular
343698503,highway,tertiary,regular
343812449,highway,unclassified,regular
343877508,layer,1,regular
343877508,bridge,yes,regular
343877508,highway,residential,regular
343885652,oneway,yes,regular
343885652,highway,primary_link,regular
343917102,name,仙居路,regular
343917102,highway,tertiary,regular
344016704,oneway,yes,regular
344016704,highway,tertiary,regular
344069369,highway,unclassified,regular
344081039,waterway,canal,regular
344081153,layer,1,regular
344081153,bridge,yes,regular
344081153,oneway,yes,regular
344081153,highway,tertiary,regular
344081260,name,鹤林路,regular
344081260,highway,residential,regular
344081260,en,Helin Road,name
344091327,layer,1,regular
344091327,bridge,yes,regular
344091327,highway,unclassified,regular
344091450,highway,unclassified,regular
344091551,ref,S106,regular
344091551,name,沪太公路,regular
344091551,lanes,3,regular
344091551,layer,1,regular
344091551,bridge,yes,regular
344091551,oneway,yes,regular
344091551,highway,primary,regular
344091551,en,Hutai Highway,name
344154378,layer,1,regular
344154378,bridge,yes,regular
344154378,highway,unclassified,regular
344154518,highway,unclassified,regular
344208803,lit,yes,regular
344208803,highway,residential,regular
344276513,waterway,riverbank,regular
344320619,highway,residential,regular
344328607,highway,tertiary,regular
344357474,layer,1,regular
344357474,bridge,yes,regular
344357474,highway,unclassified,regular
344427866,building,school,regular
344551639,highway,tertiary,regular
344572120,oneway,yes,regular
344572120,highway,tertiary,regular
344834090,highway,unclassified,regular
345071356,bridge,yes,regular
345071356,oneway,yes,regular
345071356,highway,secondary_link,regular
345162564,layer,1,regular
345162564,bridge,yes,regular
345162564,highway,tertiary,regular
345308826,name,翠屏新村（一区）,regular
345308826,landuse,residential,regular
345420714,layer,-1,regular
345420714,tunnel,yes,regular
345420714,highway,residential,regular
345467239,highway,unclassified,regular
345559347,layer,1,regular
345559347,bridge,yes,regular
345559347,highway,secondary,regular
345666214,building,yes,regular
345772843,highway,service,regular
345813250,building,yes,regular
345817158,building,yes,regular
345817158,shape,hipped,roof
345817158,orientation,along,roof
346036811,layer,1,regular
346036811,bridge,yes,regular
346036811,oneway,yes,regular
346036811,highway,secondary,regular
346099104,highway,tertiary,regular
346140630,layer,1,regular
346140630,bridge,yes,regular
346140630,oneway,yes,regular
346140630,highway,secondary,regular
346308590,ref,G15,regular
346308590,name,沈海高速,regular
346308590,lanes,3,regular
346308590,layer,1,regular
346308590,bridge,yes,regular
346308590,oneway,yes,regular
346308590,highway,motorway,regular
346308590,en,Shenhai Expressway,name
346314066,highway,unclassified,regular
346343382,highway,residential,regular
346478578,name,振杨路,regular
346478578,highway,residential,regular
346578940,ref,X202,regular
346578940,name,County Road 202,regular
346578940,lanes,3,regular
346578940,layer,1,regular
346578940,bridge,yes,regular
346578940,oneway,yes,regular
346578940,highway,primary,regular
346578940,en,County Road 202,name
346585892,ref,S24,regular
346585892,name,绍诸高速,regular
346585892,lanes,2,regular
346585892,layer,1,regular
346585892,bridge,yes,regular
346585892,oneway,yes,regular
346585892,highway,motorway,regular
346662397,layer,1,regular
346662397,bridge,yes,regular
346662397,highway,unclassified,regular
346769170,highway,service,regular
346872806,ref,S20,regular
346872806,name,外环高速,regular
346872806,lanes,4,regular
346872806,layer,1,regular
346872806,bridge,yes,regular
346872806,oneway,yes,regular
346872806,highway,motorway,regular
346872806,en,Outer Ring Expressway,name
346872806,old_ref,A20,regular
347041735,railway,rail,regular
347251674,highway,unclassified,regular
347320040,oneway,yes,regular
347320040,highway,tertiary,regular
347320040,right,lane,cycleway
347369689,name,海艺影城,regular
347369689,amenity,cinema,regular
347369689,building,yes,regular
347403645,bridge,yes,regular
347403645,highway,residential,regular
347524769,highway,tertiary,regular
347630984,name,紫薇路,regular
347630984,highway,tertiary,regular
347630984,en,Ziwei Road,name
347630984,cycleway,lane,regular
347630984,int_name,Ziwei Lu,regular
347630984,zh_pinyin,Zǐweī Lù,name
347658976,layer,1,regular
347658976,bridge,yes,regular
347658976,highway,unclassified,regular
347739632,highway,unclassified,regular
347743190,highway,unclassified,regular
347920499,highway,unclassified,regular
347936418,layer,1,regular
347936418,bridge,yes,regular
347936418,highway,secondary,regular
347948047,name,Songtao Line,regular
347948047,layer,1,regular
347948047,bridge,yes,regular
347948047,highway,secondary,regular
347949300,highway,unclassified,regular
348241699,waterway,canal,regular
348293185,barrier,wall,regular
348329112,layer,1,regular
348329112,bridge,yes,regular
348329112,highway,secondary,regular
348329255,highway,unclassified,regular
348365738,waterway,canal,regular
348365852,layer,1,regular
348365852,bridge,yes,regular
348365852,highway,unclassified,regular
348390833,layer,1,regular
348390833,bridge,yes,regular
348390833,highway,unclassified,regular
348508881,highway,tertiary,regular
348508881,maxspeed,80,regular
348702669,highway,unclassified,regular
348776485,layer,1,regular
348776485,bridge,yes,regular
348776485,highway,tertiary,regular
349324765,layer,1,regular
349324765,bridge,yes,regular
349324765,highway,residential,regular
349523441,barrier,wall,regular
349577388,highway,unclassified,regular
349650773,highway,residential,regular
349684902,lanes,2,regular
349684902,layer,1,regular
349684902,bridge,viaduct,regular
349684902,oneway,yes,regular
349684902,highway,trunk_link,regular
349684902,maxspeed,40,regular
349880197,layer,1,regular
349880197,bridge,yes,regular
349880197,source,GPS,regular
349880197,highway,unclassified,regular
349963837,power,line,regular
350060406,layer,1,regular
350060406,bridge,yes,regular
350060406,highway,unclassified,regular
350112388,layer,1,regular
350112388,bridge,yes,regular
350112388,highway,footway,regular
350112388,surface,paved,regular
350292396,highway,residential,regular
350399501,highway,tertiary,regular
350542452,name,红十五线,regular
350542452,lanes,2,regular
350542452,oneway,yes,regular
350542452,highway,primary,regular
350701807,building,yes,regular
350757988,layer,1,regular
350757988,bridge,yes,regular
350757988,oneway,yes,regular
350757988,highway,motorway,regular
351059941,highway,residential,regular
351192414,highway,unclassified,regular
351299866,name,永昌路,regular
351299866,highway,tertiary,regular
351326492,highway,tertiary,regular
351425035,name,辰塔路,regular
351425035,layer,1,regular
351425035,bridge,yes,regular
351425035,highway,secondary,regular
351425035,en,ChenTa Road,name
351537937,bridge,yes,regular
351537937,highway,motorway,regular
351537937,lanes,3,regular
351537937,layer,1,regular
351537937,name,沈海高速,regular
351537937,en,Shenhai Expressway,name
351537937,old_name,嘉金高速,regular
351537937,en,Jiajin Expressway,old_name
351537937,old_ref,A5,regular
351537937,oneway,yes,regular
351537937,ref,G15,regular
351565867,highway,service,regular
351640857,highway,path,regular
351640857,surface,asphalt,regular
351705419,lit,yes,regular
351705419,name,足球场,regular
351705419,sport,soccer,regular
351705419,leisure,pitch,regular
351849370,highway,unclassified,regular
351916858,lit,yes,regular
351916858,tunnel,yes,regular
351916858,bicycle,yes,regular
351916858,highway,pedestrian,regular
351930947,highway,unclassified,regular
352029009,gauge,1435,regular
352029009,bridge,yes,regular
352029009,railway,rail,regular
352029009,service,yard,regular
352029009,voltage,25000,regular
352029009,frequency,50,regular
352029009,electrified,contact_line,regular
352059017,highway,unclassified,regular
352074038,oneway,yes,regular
352074038,highway,tertiary,regular
352194339,building,residential,regular
352243491,highway,tertiary,regular
352461074,highway,tertiary,regular
352691400,source,Bing,regular
352691400,waterway,river,regular
352736804,highway,service,regular
352736804,service,driveway,regular
352895472,source,Bing,regular
352895472,waterway,river,regular
353035591,bridge,yes,regular
353035591,oneway,yes,regular
353035591,highway,tertiary,regular
353119333,name,浙江嘉兴同心服装公司,regular
353119333,building,industrial,regular
353157941,highway,service,regular
353609651,highway,path,regular
353609651,surface,paving_stones,regular
354211408,barrier,wall,regular
354421014,name,安琪花苑,regular
354421014,landuse,residential,regular
354421014,city,松江区,addr
354421014,street,通波路,addr
354421014,housenumber,725,addr
354637647,layer,1,regular
354637647,bridge,yes,regular
354637647,oneway,yes,regular
354637647,highway,motorway_link,regular
354725327,building,yes,regular
355205519,building,yes,regular
355377029,highway,service,regular
355470840,highway,unclassified,regular
355665780,building,yes,regular
355831332,highway,residential,regular
356071659,building,yes,regular
356236070,building,yes,regular
356236175,building,yes,regular
356315748,building,yes,regular
356315851,name,站南路,regular
356315851,oneway,yes,regular
356315851,source,Bing,regular
356315851,highway,secondary,regular
356411890,highway,track,regular
356627212,highway,service,regular
356695225,building,yes,regular
356864982,source,Bing,regular
356864982,building,yes,regular
356865092,source,Bing,regular
356865092,building,yes,regular
356869078,source,Bing,regular
356869078,building,yes,regular
356873394,highway,tertiary,regular
356906626,highway,unclassified,regular
357021785,amenity,fuel,regular
357021785,building,yes,regular
357067669,oneway,yes,regular
357067669,highway,primary,regular
357560396,source,Bing,regular
357560396,building,yes,regular
357575705,highway,residential,regular
357584162,name,兴城西路,regular
357584162,oneway,yes,regular
357584162,source,Bing,regular
357584162,highway,secondary,regular
357760562,building,yes,regular
357766987,building,yes,regular
357797221,building,yes,regular
357797357,highway,service,regular
358217224,building,yes,regular
358285067,waterway,canal,regular
358291689,building,yes,regular
358291790,building,yes,regular
358297254,waterway,canal,regular
358455030,oneway,yes,regular
358455030,highway,secondary,regular
358515686,name,武威东路,regular
358515686,oneway,yes,regular
358515686,highway,tertiary,regular
358515686,en,East Wuwei Road,name
358515686,zh,武威东路,name
358515686,int_name,Wuwei Donglu,regular
358515686,zh-hant,武威東路,name
358515686,zh_pinyin,Wǔwēi Dōnglù,name
358577156,ref,人民路,regular
358577156,highway,tertiary,regular
358585954,highway,tertiary,regular
358601425,name,朝阳东路,regular
358601425,highway,tertiary,regular
358824530,highway,footway,regular
358988771,waterway,canal,regular
359122716,source,Bing,regular
359122716,building,yes,regular
359145984,highway,unclassified,regular
359191025,oneway,yes,regular
359191025,highway,tertiary,regular
359251309,highway,residential,regular
359360111,highway,residential,regular
359506490,building,commercial,regular
359682299,building,yes,regular
359737565,barrier,wall,regular
359832992,highway,residential,regular
359906281,name,玉树南苑,regular
359906281,landuse,residential,regular
359906281,city,松江区,addr
359906281,street,乐都西路,addr
359906281,housenumber,675,addr
359907964,lanes,4,regular
359907964,oneway,yes,regular
359907964,highway,unclassified,regular
359953482,waterway,canal,regular
360053916,name,池月路,regular
360053916,highway,unclassified,regular
360053916,en,Chiyue Road,name
360053916,zh,池月路,name
360053916,cycleway,lane,regular
360053916,int_name,Chiyue Lu,regular
360053916,zh_pinyin,Chíyuè Lù,name
360093994,highway,residential,regular
360115888,layer,1,regular
360115888,bridge,yes,regular
360115888,oneway,yes,regular
360115888,highway,tertiary,regular
360115888,right,track,cycleway
360142829,waterway,canal,regular
360243239,building,yes,regular
360243455,building,yes,regular
360355587,highway,service,regular
360451081,building,yes,regular
360462581,highway,residential,regular
360547340,building,yes,regular
360549522,building,yes,regular
360659093,building,yes,regular
360718967,building,yes,regular
360719100,building,yes,regular
360719260,building,yes,regular
360763944,name,新元南路,regular
360763944,oneway,yes,regular
360763944,highway,secondary,regular
360763944,en,South Xinyuan Road,name
360763944,zh,新元南路,name
360763944,int_name,Xinyuan Nanlu,regular
360763944,right,track,cycleway
360763944,zh_pinyin,Xīnyuán Nánlù,name
360807907,highway,service,regular
360808008,building,yes,regular
360808583,building,yes,regular
360817219,natural,wood,regular
360967831,highway,residential,regular
360967931,building,yes,regular
360968031,building,yes,regular
360969024,building,yes,regular
360969145,building,yes,regular
360970374,building,yes,regular
361044765,building,yes,regular
361093644,highway,path,regular
361113322,highway,residential,regular
361159953,highway,unclassified,regular
361194007,highway,service,regular
361196086,highway,unclassified,regular
361221719,highway,residential,regular
361224663,highway,unclassified,regular
361297767,building,yes,regular
361353884,leisure,park,regular
361400050,building,yes,regular
361485254,source,Bing,regular
361485254,waterway,ditch,regular
361504685,building,yes,regular
361507198,leisure,pitch,regular
361571526,building,yes,regular
361571657,highway,unclassified,regular
361590401,highway,unclassified,regular
361642664,landuse,residential,regular
361642664,name,富锋花苑,regular
361714732,building,yes,regular
361716523,railway,rail,regular
361732948,highway,unclassified,regular
361824542,building,yes,regular
361824642,building,yes,regular
361832942,building,yes,regular
361833062,building,yes,regular
361833216,building,yes,regular
361850987,building,yes,regular
361863187,source,Bing,regular
361863187,building,yes,regular
361933942,lanes,2,regular
361933942,oneway,yes,regular
361933942,highway,secondary,regular
361978546,source,Bing,regular
361978546,building,yes,regular
361986639,highway,residential,regular
361994560,building,yes,regular
361994660,building,yes,regular
362004145,highway,service,regular
362004245,building,yes,regular
362039486,highway,residential,regular
362204946,source,Bing,regular
362204946,highway,unclassified,regular
362240513,highway,service,regular
362330823,name,千岛湖广场,regular
362330823,place,square,regular
362427044,highway,service,regular
362733850,highway,unclassified,regular
362868200,building,greenhouse,regular
362872007,highway,unclassified,regular
363040900,source,Bing,regular
363040900,highway,unclassified,regular
363060013,building,yes,regular
363060113,building,yes,regular
363061746,building,yes,regular
363062140,building,yes,regular
363065327,building,yes,regular
363074677,building,yes,regular
363074779,building,yes,regular
363109801,leisure,common,regular
363109906,building,yes,regular
363114884,place,island,regular
363114884,leisure,park,regular
363243797,name,Tongqi Line,regular
363243797,source,GPS,regular
363243797,highway,secondary,regular
363246502,highway,service,regular
363246502,lanes,2,regular
363246502,oneway,yes,regular
363247919,natural,water,regular
363249818,building,yes,regular
363257266,building,yes,regular
363425905,natural,water,regular
363429229,building,yes,regular
363433959,highway,service,regular
363439310,landuse,industrial,regular
363451320,highway,service,regular
363451420,building,yes,regular
363453000,building,yes,regular
363463829,building,apartments,regular
363463829,shape,gambrel,roof
363463829,colour,#D37E3E,roof
363463829,levels,1,roof
363463829,levels,15,building
363748709,building,yes,regular
363832075,highway,service,regular
363832180,building,yes,regular
363902964,name,文诚路,regular
363902964,layer,1,regular
363902964,bridge,yes,regular
363902964,highway,secondary,regular
363902964,en,WenCheng Road,name
363979777,building,yes,regular
363979979,building,yes,regular
363988804,building,yes,regular
363988904,building,yes,regular
363989007,building,yes,regular
364236906,highway,tertiary,regular
364380632,building,residential,regular
364516398,building,yes,regular
364516525,building,yes,regular
364524720,building,yes,regular
364524823,building,yes,regular
364552256,building,yes,regular
364613402,ref,G25;G2501,regular
364613402,name,绕越高速,regular
364613402,lanes,3,regular
364613402,oneway,yes,regular
364613402,source,bing,regular
364613402,highway,motorway,regular
364613402,surface,asphalt,regular
364613402,maxspeed,120,regular
364709257,source,Bing,regular
364709257,highway,unclassified,regular
364727034,name,金亭路,regular
364727034,highway,residential,regular
364763762,building,residential,regular
364840848,building,yes,regular
364842341,building,yes,regular
364847522,building,yes,regular
364878398,building,residential,regular
364897108,building,residential,regular
365017972,building,yes,regular
365049746,building,apartments,regular
365056179,building,house,regular
365061382,building,house,regular
365061491,building,house,regular
365066736,building,house,regular
365087265,building,yes,regular
365092358,building,yes,regular
365101589,building,yes,regular
365110317,building,yes,regular
365214662,building,house,regular
365215752,building,house,regular
365218150,building,house,regular
365220511,building,yes,regular
365220611,building,yes,regular
365222975,building,apartments,regular
365226920,highway,residential,regular
365229566,building,yes,regular
365234210,building,yes,regular
365237605,building,yes,regular
365265760,building,yes,regular
365295328,building,yes,regular
365312537,building,yes,regular
365315795,building,yes,regular
365321777,building,yes,regular
365328905,building,yes,regular
365405380,building,yes,regular
365428495,leisure,pitch,regular
365429570,building,yes,regular
365430346,building,yes,regular
365431387,highway,residential,regular
365436582,building,yes,regular
365438864,building,yes,regular
365841688,name,通海路,regular
365841688,oneway,yes,regular
365841688,highway,tertiary,regular
365841688,en,Tonghai Road,name
365933261,name,46,regular
365933261,building,apartments,regular
365933261,shape,gambrel,roof
365933261,colour,#D37E3E,roof
365933261,levels,1,roof
365933261,levels,6,building
366612519,name,58,regular
366612519,building,apartments,regular
366612519,shape,gambrel,roof
366612519,colour,#D37E3E,roof
366612519,levels,1,roof
366612519,levels,6,building
366667868,highway,secondary,regular
367102358,waterway,stream,regular
367247964,source,Bing,regular
367247964,building,yes,regular
367255743,building,yes,regular
367261178,source,Bing,regular
367261178,building,yes,regular
367261380,source,Bing,regular
367261380,building,yes,regular
367399260,building,yes,regular
367402372,building,yes,regular
367421074,natural,water,regular
367421175,building,yes,regular
367449311,ref,S38,regular
367449311,note,"this is a primary road, not a trunk road I think",regular
367449311,lanes,2,regular
367449311,oneway,yes,regular
367449311,highway,primary,regular
367603389,building,yes,regular
367630291,highway,residential,regular
367819052,highway,service,regular
367819267,building,yes,regular
367819418,building,yes,regular
367909598,building,yes,regular
367930962,building,yes,regular
367942327,natural,water,regular
367942427,building,yes,regular
367949445,highway,service,regular
367949555,building,yes,regular
368086788,highway,unclassified,regular
368127094,highway,path,regular
368262284,name,85,regular
368262284,building,apartments,regular
368375055,name,苏宁电器,regular
368375055,shop,mall,regular
368375055,building,yes,regular
368395729,name,9,regular
368395729,building,apartments,regular
368395729,shape,gambrel,roof
368395729,colour,#D37E3E,roof
368395729,levels,1,roof
368395729,levels,6,building
368395864,highway,service,regular
368456651,building,apartments,regular
368456651,levels,6,building
368456651,name,01,regular
368569793,source,GPS,regular
368569793,highway,road,regular
368590157,shop,yes,regular
368590157,building,yes,regular
368707286,building,apartments,regular
368727189,landuse,residential,regular
368727189,name,建工新村,regular
368752461,landuse,grass,regular
368762544,office,company,regular
368762544,building,yes,regular
368847678,building,apartments,regular
368931207,amenity,hospital,regular
368931207,name,通州区中医院,regular
368943130,oneway,yes,regular
368943130,highway,trunk,regular
369013547,shop,yes,regular
369013547,building,yes,regular
369126576,name,22,regular
369126576,building,apartments,regular
369126576,shape,gambrel,roof
369126576,colour,#D37E3E,roof
369126576,levels,1,roof
369126576,levels,6,building
369193865,source,Bing,regular
369193865,building,yes,regular
369193966,source,Bing,regular
369193966,building,yes,regular
369194323,name,87,regular
369194323,building,apartments,regular
369223641,building,house,regular
369228734,name,23,regular
369228734,building,apartments,regular
369234370,building,apartments,regular
369237938,source,Bing,regular
369237938,building,yes,regular
369237938,man_made,tower,regular
369237938,levels,50,building
369245090,waterway,river,regular
369315928,building,house,regular
369317450,part,yes,building
369317450,source,Bing,regular
369317558,source,Bing,regular
369317558,building,yes,regular
369319972,building,house,regular
369325234,building,yes,regular
369342523,source,Bing,regular
369342523,building,yes,regular
369376683,highway,service,regular
369376793,building,yes,regular
369467734,building,apartments,regular
369538983,name,北园新村,regular
369538983,landuse,residential,regular
369538983,en,Beiyuan New Village,name
369549454,source,Bing,regular
369549454,building,yes,regular
369606033,building,apartments,regular
369661192,building,apartments,regular
369698663,highway,residential,regular
369764007,building,apartments,regular
369802143,building,apartments,regular
369881197,highway,residential,regular
369955063,building,apartments,regular
370000092,building,house,regular
370160947,building,apartments,regular
370267412,name,西格玛大酒店,regular
370267412,tourism,hotel,regular
370267412,building,yes,regular
370269443,highway,service,regular
370276962,building,apartments,regular
370293138,building,apartments,regular
370293138,shape,gambrel,roof
370293138,colour,#D37E3E,roof
370293138,levels,1,roof
370293138,levels,6,building
370369212,building,industrial,regular
370372020,building,school,regular
370401798,highway,secondary,regular
370401798,name,春申湖西路,regular
370401798,oneway,yes,regular
370502125,building,apartments,regular
370532014,name,银河公寓,regular
370532014,landuse,residential,regular
370556818,building,apartments,regular
370660056,building,house,regular
370693832,name,长明路,regular
370693832,highway,tertiary,regular
370836710,building,apartments,regular
370875448,highway,footway,regular
371065395,building,house,regular
371124909,highway,unclassified,regular
371210684,source,Bing,regular
371210684,building,yes,regular
371210848,source,Bing,regular
371210848,building,yes,regular
371362357,name,振兴东路,regular
371362357,oneway,yes,regular
371362357,highway,secondary,regular
371362357,en,East Zhenxing Road,name
371465791,highway,footway,regular
371571711,aeroway,taxiway,regular
371571711,ref,T3,regular
371667434,source,Bing,regular
371667434,building,yes,regular
371667536,source,Bing,regular
371667536,building,yes,regular
371697388,highway,residential,regular
371728058,shop,yes,regular
371728058,building,yes,regular
371745471,landuse,residential,regular
371827097,shop,yes,regular
371827097,building,apartments,regular
371980022,building,apartments,regular
371984435,building,apartments,regular
371988706,source,Bing,regular
371988706,building,yes,regular
372002385,name,北京西路,regular
372002385,oneway,yes,regular
372002385,highway,primary,regular
372025642,source,Bing,regular
372025642,building,yes,regular
372180388,name,Modu Club,regular
372180388,source,Bing,regular
372180388,zh,Modu Club,name
372180388,building,yes,regular
372180494,source,Bing,regular
372180494,building,yes,regular
372314866,natural,wood,regular
372413499,building,apartments,regular
372453766,bridge,yes,regular
372453766,highway,tertiary,regular
372649287,source,GISmaps/std,regular
372649287,building,yes,regular
372649389,building,yes,regular
372695638,name,银河苑,regular
372695638,landuse,residential,regular
372835708,highway,unclassified,regular
373024798,footway,sidewalk,regular
373024798,highway,footway,regular
373219250,highway,unclassified,regular
373381595,name,万寿路,regular
373381595,oneway,yes,regular
373381595,highway,secondary,regular
373381595,en,Wanshou Road,name
373410704,highway,residential,regular
373597443,water,reservoir,regular
373597443,natural,water,regular
373833546,source,Bing,regular
373833546,building,yes,regular
373889008,building,house,regular
373900053,name,杨高中路,regular
373900053,layer,2,regular
373900053,bridge,yes,regular
373900053,oneway,yes,regular
373900053,highway,primary,regular
373900053,en,Middle Yanggao Road,name
373900053,zh,杨高中路,name
373900053,int_name,Yanggao Zhonglu,regular
373900053,zh-hant,楊高中路,name
373900053,zh_pinyin,Yánggāo Zhōnglù,name
374223305,name,上塘路,regular
374223305,lanes,3,regular
374223305,oneway,yes,regular
374223305,highway,primary,regular
374223305,en,Shangtang Road,name
374223305,zh,上塘路,name
374223305,zh_pinyin,Shàngtáng Lù,name
374255395,building,house,regular
374310222,building,yes,regular
374376618,building,school,regular
374439305,building,yes,regular
374441292,building,yes,regular
374709498,building,house,regular
374714466,building,house,regular
374729738,building,house,regular
374733215,building,house,regular
374785734,highway,service,regular
374785734,service,driveway,regular
374789452,building,house,regular
374795687,building,house,regular
374820478,landuse,forest,regular
374859896,oneway,yes,regular
374859896,highway,residential,regular
375014862,name,菜园巷,regular
375014862,highway,residential,regular
375072399,layer,1,regular
375072399,bridge,yes,regular
375072399,footway,sidewalk,regular
375072399,highway,footway,regular
375083894,name,临港大道,regular
375083894,oneway,yes,regular
375083894,highway,primary,regular
375083894,en,Lin'gang Avenue,name
375201780,building,commercial,regular
375231464,building,house,regular
375327097,highway,service,regular
375393987,building,apartments,regular
375473480,highway,service,regular
375473580,building,yes,regular
375473680,building,yes,regular
375478257,building,yes,regular
375481238,building,yes,regular
375481338,building,yes,regular
375493721,highway,service,regular
375493830,highway,service,regular
375496858,highway,service,regular
375498857,landuse,grass,regular
375567128,building,yes,regular
375580609,highway,service,regular
375580609,service,parking_aisle,regular
375687189,height,11,regular
375687189,min_height,3,regular
375687189,colour,7d827e,roof
375687189,part,yes,building
375687189,colour,8c9293,building
375687189,material,glass,building
375772675,name,北固一路,regular
375772675,highway,service,regular
375772675,surface,paved,regular
375784308,highway,service,regular
375784308,service,driveway,regular
375822880,highway,path,regular
375904195,height,63,regular
375904195,min_height,15,regular
375904195,part,yes,building
375904195,colour,e1997b,building
375952686,height,2.5,regular
375952686,barrier,fence,regular
375952686,fence_type,chain_link,regular
376075141,layer,-1,regular
376075141,oneway,yes,regular
376075141,tunnel,yes,regular
376075141,highway,trunk,regular
376116505,building,house,regular
376179911,highway,tertiary,regular
376228645,oneway,yes,regular
376228645,highway,service,regular
376328371,name,太山路,regular
376328371,highway,tertiary,regular
376367302,landuse,grass,regular
376378600,building,residential,regular
376378600,shape,hipped,roof
376378600,colour,bd9c8f,roof
376392001,source,Bing,regular
376392001,highway,unclassified,regular
376481323,highway,footway,regular
376532798,highway,footway,regular
376559970,ref,X561,regular
376559970,name,欧高公路,regular
376559970,highway,secondary,regular
376559970,en,Ougao Highway,name
376579772,highway,service,regular
376655903,name,友谊西路,regular
376655903,en,West Youyi Road,name
376655903,railway,station,regular
376655903,building,yes,regular
376666746,layer,1,regular
376666746,bridge,yes,regular
376666746,highway,secondary,regular
376822982,highway,residential,regular
376979885,name,新源路,regular
376979885,highway,tertiary,regular
376979885,en,Xinyuan Road,name
376979885,cycleway,lane,regular
376979885,zh_pinyin,Xīnyuánlù,name
377157830,height,3,regular
377157830,part,yes,building
377222470,building,apartments,regular
377238442,oneway,yes,regular
377238442,highway,tertiary,regular
377245436,building,yes,regular
377245618,name,思吾高机电物流中心,regular
377245618,landuse,industrial,regular
377255387,building,yes,regular
377255489,building,yes,regular
377284026,building,yes,regular
377284160,building,yes,regular
377293133,building,yes,regular
377299507,area,yes,regular
377299507,height,2,regular
377299507,barrier,hedge,regular
377443736,landuse,forest,regular
377443736,leaf_type,needleleaved,regular
377443736,leaf_cycle,evergreen,regular
377450134,building,yes,regular
377470072,building,yes,regular
377475069,building,yes,regular
377484083,building,yes,regular
377484983,building,yes,regular
377568597,highway,service,regular
377568726,building,yes,regular
377569760,ref,X306,regular
377569760,name,江北沿江公路,regular
377569760,lanes,2,regular
377569760,oneway,yes,regular
377569760,highway,secondary,regular
377569760,surface,asphalt,regular
377576414,building,yes,regular
377587201,landuse,grass,regular
377650113,highway,service,regular
377885310,landuse,grass,regular
377977328,access,destination,regular
377977328,highway,service,regular
377977328,service,driveway,regular
378012514,height,10,regular
378012514,min_height,9,regular
378012514,part,yes,building
378059213,highway,residential,regular
378078848,building,yes,regular
378105526,oneway,yes,regular
378105526,highway,motorway_link,regular
378107169,source,Bing,regular
378107169,building,yes,regular
378107169,levels,14.,building
378144974,height,6.3,regular
378144974,min_height,5,regular
378144974,part,yes,building
378260677,building,apartments,regular
378448803,part,yes,building
378865007,building,apartments,regular
378865007,shape,gambrel,roof
378865007,colour,#D37E3E,roof
378865007,levels,1,roof
378865007,levels,6,building
379069933,sport,basketball,regular
379069933,leisure,pitch,regular
379122459,highway,service,regular
